co_code,company_name,co_stkdate,bse_pb,nse_pb,eps_on_stkdate
32527,BERVIN INVESTMENT & LEASING LTD.,20150803,5.0352,NA,-0.5934
32528,BERYL DRUGS LTD.,20150803,2.9945,NA,0.3352
32530,BERYL SECURITIES LTD.,20150803,0.7181,NA,0.4949
32984,BHAGAWATI GAS LTD.,20150803,0.1066,NA,-0.5674
32986,BHAGAWATI OXYGEN LTD.,20150803,0.5572,NA,4.8423
32996,BHAGERIA INDUSTRIES LTD.,20150803,1.5952,NA,33.0916
33015,BHAGIRADHA CHEMICALS & INDS. LTD.,20150803,1.2422,NA,0.2177
33130,BHAGWATI AUTOCAST LTD.,20150803,0.6921,NA,-2.2217
33133,T G B BANQUETS & HOTELS LTD.,20150803,1.443,1.4398,-3.5341
33251,FARMAX INDIA LTD.,20150803,NA,NA,-0.0421
33264,BHAGYANAGAR INDIA LTD.,20150803,0.5299,0.536,0.2469
33275,SRI K P R INDUSTRIES LTD.,20150803,1.5946,NA,2.9783
33477,BHANDARI HOSIERY EXPORTS LTD.,20150803,1.5526,NA,2.4228
33537,BHANSALI ENGINEERING POLYMERS LTD.,20150803,2.1862,2.1862,0.792
33667,BHARAT BHUSHAN FINANCE & COMMODITY BROKERS LTD.,20150803,0.456,NA,1.1833
33671,BHARAT BIJLEE LTD.,20150803,1.3705,1.3678,-51.8264
33723,B E M L LTD.,20150803,3.2123,3.2136,-0.2497
33727,BHARAT ELECTRONICS LTD.,20150803,4.1335,4.1403,140.05
33738,BHARAT AGRI FERT & REALTY LTD.,20150803,0.9038,NA,8.1922
33750,BHARAT FORGE LTD.,20150803,7.338,7.3481,32.7229
33759,BHARAT GEARS LTD.,20150803,0.9849,0.9889,4.4769
33769,BHARAT HEAVY ELECTRICALS LTD.,20150803,2.0299,2.0288,-1.4955
33780,BHARAT IMMUNOLOGICALS & BIOLOGICALS CORPN. LTD.,20150803,4.2535,NA,-0.8453
33873,BHARAT PETROLEUM CORPN. LTD.,20150803,2.6466,2.6468,75.8506
33901,BHARAT RASAYAN LTD.,20150803,4.5078,4.5082,70.7739
33922,BHARAT SEATS LTD.,20150803,2.3914,NA,2.6306
